,id,marca,color,placa
1883,094342062,audi,Salmon,ZJZ938
1884,068233932,hyundai,Blue,RE8630
1885,061610277,mercedes,Aqua,EEX75A
1886,072212813,seat,PapayaWhip,CFQ96S
1887,056566048,bmw,BlanchedAlmond,WSR561
1888,023076969,mercedes,Tan,S32194
1889,070215362,volvo,LimeGreen,LHQ696
1890,072724275,toyota,LawnGreen,TDH12Q
1891,122267828,kia,Turquoise,RRV277
1892,020140597,seat,RosyBrown,MMS654
1893,020455114,volkswagen,GoldenRod,QFL58Y
1894,010360293,volkswagen,LightSteelBlue,OEL862
1895,021386059,volkswagen,LightSalmon,KLH978
1896,088790921,ford,PapayaWhip,XVG709
1897,100497115,toyota,PowderBlue,QDF39X
1898,117217906,citroen,SpringGreen,MPG176
1899,037589031,volkswagen,Lavender,YFZ17N
1900,110410946,seat,HotPink,UHC481
1901,105200695,peugeot,Lime,PED165
1902,048896454,toyota,PaleGreen,VHO96B
1903,091712336,toyota,Red,S30451
1904,041457285,seat,DarkRed,XAX992
1905,070286731,mercedes,OldLace,MDN878
1906,117967706,ford,RosyBrown,ONH988
1907,018157699,bmw,Linen,UFC653
1908,088048864,hyundai,Salmon,YZB325
1909,118048077,volvo,SlateGray,BTO754
1910,021407433,bmw,Silver,HBF32T
1911,040792420,toyota,LawnGreen,T5361
1912,051292728,hyundai,Snow,VQD85Y
1913,075548746,volkswagen,Silver,BVW170
1914,095272869,audi,SaddleBrown,T3047
1915,069946082,toyota,SpringGreen,EWV42R
1916,054337910,renault,Chartreuse,YWB741
1917,117711004,volvo,DarkCyan,R92116
1918,089687224,seat,Olive,DDF16B
1919,071599456,volkswagen,Thistle,QIG489
1920,048041665,toyota,SpringGreen,OMX493
1921,063695931,hyundai,HotPink,CLF309
1922,089027907,nissan,PaleGoldenRod,JJB531
1923,123612029,volvo,Khaki,R08138
1924,099409861,mercedes,DodgerBlue,XIB595
1925,065385388,renault,SteelBlue,KBO917
1926,063592607,hyundai,MediumSeaGreen,S95841
1927,072361450,renault,Linen,CTS234
1928,091240934,citroen,SkyBlue,LFA621
1929,071517894,peugeot,LightGoldenRodYellow,HUR62Z
1930,112817246,volvo,MediumTurquoise,RCI75N
1931,066024871,volkswagen,DarkSlateGray,IIQ483
1932,064095954,peugeot,YellowGreen,S84108
1933,012561207,ford,AliceBlue,ARW266
1934,118879660,bmw,Blue,ZUG874
1935,041627332,toyota,MediumAquaMarine,TVA801
1936,066696283,audi,SlateGray,PLG27N
1937,073856346,mercedes,Snow,YES49W
1938,048874421,mercedes,Bisque,UHV05Z
1939,126087716,ford,BurlyWood,SJI65K
1940,041058312,peugeot,LavenderBlush,CJW37H
1941,049043125,nissan,FireBrick,WBY36Z
1942,129118802,bmw,Tan,FYP316
1943,108884649,seat,Tomato,WHG827
1944,025974315,toyota,Salmon,GGN786
1945,099859026,mercedes,Tomato,QWB95X
1946,059471046,seat,Linen,OXI373
1947,072265323,peugeot,Salmon,KNG655
1948,126910100,nissan,LightSeaGreen,WZV718
1949,124949458,volvo,Peru,CUH313
1950,029833384,renault,PowderBlue,ZRF38T
1951,091256494,bmw,OrangeRed,WYX928
1952,127804875,seat,Lavender,ULO867
1953,018959826,citroen,SlateGray,WHI691
1954,039458966,seat,BlueViolet,CIM945
1955,025527720,ford,DarkRed,YCQ37Q
1956,062823209,volkswagen,Blue,IGC272
1957,022122144,renault,Gainsboro,RCH930
1958,072270156,nissan,LavenderBlush,RWP151
1959,086656999,nissan,LemonChiffon,FWC703
1960,011928359,seat,Gold,GFS931
1961,087480740,volvo,LightSteelBlue,WDY998
1962,072480001,nissan,Cornsilk,DZY394
1963,109807997,nissan,DarkCyan,ZBJ23U
1964,069338425,hyundai,FireBrick,YFY184
1965,040058038,kia,Silver,YTF342
1966,094229402,bmw,LightBlue,WRI05D
1967,125539236,seat,BurlyWood,EMZ764
1968,128263525,ford,Cornsilk,TOL19N
1969,043636431,seat,SeaShell,TQR389
1970,110381127,kia,DarkSlateGray,LYJ144
1971,029653412,volkswagen,Chocolate,R14814
1972,036218471,peugeot,MistyRose,BGZ784
1973,117648164,nissan,MediumAquaMarine,XAM32Y
1974,020918114,peugeot,Chocolate,BRN196
1975,032957969,hyundai,PapayaWhip,ULX003
1976,051395971,seat,FloralWhite,MTY07Q
1977,013258496,citroen,DodgerBlue,TJT552
1978,117188996,citroen,DarkViolet,SJV157
1979,061592803,volvo,CornflowerBlue,CHU535
1980,052137028,seat,MediumOrchid,YLN054
1981,072496927,renault,GoldenRod,BGJ865
1982,031302201,volkswagen,SeaGreen,GQC225
1983,080749860,seat,YellowGreen,CBN512
1984,084215976,hyundai,DarkTurquoise,XJY812
1985,040968940,renault,RoyalBlue,GRY485
1986,048788630,hyundai,Tomato,ZRC765
1987,049069387,bmw,Chartreuse,WQB22H
1988,088458535,ford,MediumVioletRed,BTN819
1989,087932528,volkswagen,MediumPurple,CVH663
1990,063789368,peugeot,BurlyWood,WQQ614
1991,055873198,toyota,MidnightBlue,WLA489
1992,014185047,renault,PaleGreen,ONQ426
1993,014960220,peugeot,DarkTurquoise,SEY377
1994,072142666,bmw,Turquoise,BLB54I
1995,016475904,toyota,SeaGreen,NRI619
1996,025392573,hyundai,LimeGreen,BLO50L
1997,091442114,kia,AntiqueWhite,TSR460
1998,099295813,mercedes,LemonChiffon,KHR051
1999,070918517,renault,MediumTurquoise,NBJ678
2000,016550654,hyundai,SandyBrown,GYI69I
2001,105301507,renault,DarkGreen,NEF03S
2002,075068077,seat,OrangeRed,QPB414
2003,034223219,toyota,LavenderBlush,GNY405
2004,048452157,audi,LightBlue,TAZ65Y
2005,012707702,ford,DarkOliveGreen,WZQ755
2006,118076049,volkswagen,LightGoldenRodYellow,FYU764
2007,078907384,audi,LightSkyBlue,QNT135
2008,072139734,nissan,RosyBrown,KOT303
2009,075471596,volvo,SteelBlue,OQO31K
2010,083602878,seat,DarkKhaki,DLQ416
2011,016494901,volvo,MediumTurquoise,ZRH528
2012,062252537,nissan,MediumPurple,WAT564
2013,048363576,peugeot,DarkGreen,R46477
2014,120470057,seat,White,SOL88H
2015,118569336,mercedes,Tomato,CXK019
2016,018043745,citroen,DarkGreen,USR558
2017,028986821,nissan,DarkRed,GNJ179
2018,018375646,peugeot,IndianRed,HAK633
2019,084623005,seat,OrangeRed,HTL650
2020,044913991,ford,SpringGreen,IUR29C
2021,081817380,renault,DarkGoldenRod,IWR33B
2022,121636492,ford,Aquamarine,ATK529
2023,051755045,bmw,Magenta,XKF582
2024,035935959,seat,MintCream,OBJ37L
2025,034937783,hyundai,LightGreen,WAP032
2026,121187307,hyundai,DarkOrange,XFR069
2027,053097028,kia,DarkKhaki,VNX839
2028,078395048,audi,OrangeRed,PLQ605
2029,039253747,nissan,DarkKhaki,T7514
2030,081793705,seat,LightSkyBlue,OXJ832
2031,014306509,renault,Violet,OVJ684
2032,038916357,volkswagen,Purple,T1417
2033,030603655,ford,LightSteelBlue,DEK706
2034,025558964,seat,LightSlateGray,JEK459
2035,082477075,hyundai,DarkTurquoise,OBJ416
2036,075783433,nissan,LightSalmon,YZL90S
2037,051607067,renault,DarkCyan,QLD599
2038,084972507,nissan,WhiteSmoke,JZL438
2039,089159626,peugeot,PaleTurquoise,T4009
2040,118701505,kia,LightCoral,OZG327
2041,018188655,volvo,LightYellow,BHK582
2042,014450633,seat,MintCream,KYS42I
2043,060827906,kia,BurlyWood,FMS836
2044,097116172,volkswagen,SlateBlue,BDQ87N
2045,025614316,peugeot,SeaGreen,MSZ710
2046,063810376,hyundai,Chartreuse,UYU577
2047,019523646,citroen,Red,FPO10R
2048,106249862,ford,LimeGreen,LMG834
2049,076360583,bmw,Fuchsia,RFX416
2050,064458753,seat,Olive,VHU669
2051,094416888,nissan,SlateBlue,LXV55I
2052,108444270,citroen,LightSeaGreen,UAZ386
2053,062123132,audi,Linen,S67772
2054,058678141,nissan,SeaShell,SVL150
2055,127481997,peugeot,LightSkyBlue,TWT574
2056,078490794,bmw,MediumVioletRed,BDW48A
2057,022706117,hyundai,Orange,CGX620
2058,102519787,hyundai,Orange,NDI52R
2059,015095330,volkswagen,NavajoWhite,ZZC361
2060,050994412,kia,Violet,DUQ094
2061,069347089,peugeot,SteelBlue,ASZ28B
2062,096854105,toyota,Tan,LNN30J
2063,114374693,toyota,FloralWhite,NPI17R
2064,094212118,seat,PapayaWhip,CAZ052
2065,108811366,hyundai,DarkKhaki,EGK678
2066,028599519,nissan,DeepSkyBlue,FNE935
2067,076837825,citroen,Crimson,VRO37F
2068,087344268,citroen,Aqua,KVY04L
2069,075337465,citroen,DarkRed,TMG904
2070,047250884,nissan,Crimson,HPB21S
2071,039491020,toyota,Aquamarine,NAK75E
2072,068135399,toyota,Brown,IAX160
2073,055338170,audi,Bisque,YSU095
2074,018081901,hyundai,DarkOrchid,SBK707
2075,056379552,volkswagen,PowderBlue,S49765
2076,070339303,citroen,MediumAquaMarine,GRP852
2077,054939567,volvo,MintCream,FQX503
2078,126233447,seat,Magenta,APF60I
2079,077677026,ford,SpringGreen,PFX529
2080,075058883,mercedes,Lavender,HQM071
2081,015876407,nissan,SpringGreen,UDV76L
2082,112369778,seat,Aqua,QPT629
2083,063158164,kia,RosyBrown,STR786
2084,064224534,audi,DarkKhaki,LRU966
2085,103504885,hyundai,Salmon,EWN95O
2086,103973500,ford,Coral,GBE378
2087,057903451,kia,Orchid,DSM26L
2088,089728646,citroen,MintCream,BUV40G
2089,070437124,nissan,SandyBrown,OYA95P
2090,060110260,peugeot,DarkOliveGreen,FIF456
2091,073539414,peugeot,DarkViolet,XRB35D
2092,095767811,volkswagen,White,FAM273
2093,021351068,mercedes,LightCoral,XJN517
2094,107706595,mercedes,NavajoWhite,XUF049
2095,099606499,ford,Orange,QOC779
2096,107722456,ford,MediumSeaGreen,PGI084
2097,113674271,volvo,Khaki,XDF237
2098,040470221,bmw,DeepPink,IUW10T
2099,073864846,volkswagen,DarkViolet,XRX754
2100,025050307,kia,DarkTurquoise,AFH395
2101,029566949,toyota,MediumPurple,ZHC21Q
2102,011502924,renault,DarkRed,KDL70G
2103,108419098,citroen,PaleGreen,AYJ925
2104,065793093,mercedes,Khaki,QYB104
2105,031879132,renault,LightYellow,KIA540
2106,114092072,volvo,Snow,IKZ218
2107,053746515,ford,LightPink,HMA766
2108,013300205,audi,CornflowerBlue,XON15B
2109,051420545,citroen,BurlyWood,DSR78L
2110,018628364,hyundai,Turquoise,VUN742
2111,038320354,kia,MediumTurquoise,MFD822
2112,021519457,kia,Wheat,JTD539
2113,113929528,seat,Coral,WYG883
2114,039156213,mercedes,SeaGreen,VBE725
2115,043335350,bmw,Thistle,OTV980
2116,021811728,ford,PaleTurquoise,S41135
2117,100666658,citroen,DarkSlateGray,ZZE865
2118,101147273,mercedes,Lavender,PAG652
2119,078904219,peugeot,Red,TEN768
2120,075327844,bmw,Snow,ZDT568
2121,035325323,nissan,LightYellow,JRS060
2122,062442936,peugeot,MediumSlateBlue,FIR751
2123,037487298,nissan,Brown,IVL33S
2124,028272616,citroen,MediumOrchid,BWX09Z
2125,122838833,bmw,DarkOliveGreen,UTS058
2126,031402062,mercedes,WhiteSmoke,HQF879
2127,087749902,bmw,PowderBlue,YDW575
2128,015223487,kia,Maroon,R10454
2129,039556978,mercedes,Indigo,UOP406
2130,101629364,citroen,HoneyDew,ONE84X
2131,026089568,audi,DarkKhaki,VUL080
2132,065199053,toyota,PaleTurquoise,AFP35U
2133,087200289,volkswagen,SaddleBrown,UTJ681
2134,082083906,volkswagen,DarkTurquoise,AEQ36F
2135,076868959,seat,PaleGoldenRod,XMY078
2136,062336806,kia,Teal,NWC315
2137,076762149,volvo,Violet,OOK55O
2138,031118770,bmw,BurlyWood,PJA592
2139,017163215,audi,LightGray,APJ317
2140,069604081,bmw,LightGreen,EKT20P
2141,013423962,volkswagen,Cyan,KJO83U
2142,085956742,citroen,Tan,OGR223
2143,018617964,volvo,Linen,AJD542
2144,123458856,seat,Coral,FVU125
2145,119573334,hyundai,DarkSlateBlue,ERI175
2146,093209517,bmw,Orange,GGV965
2147,082356714,mercedes,Orchid,PKT655
2148,064801025,peugeot,IndianRed,DDM365
2149,112459170,renault,DarkOrange,R11220
2150,070745719,peugeot,MediumSeaGreen,KGZ85O
2151,023183991,bmw,Gold,HIA628
2152,041346354,citroen,CornflowerBlue,GEQ14L
2153,119050420,volvo,MediumSpringGreen,KWE573
2154,102677700,nissan,LimeGreen,JKN809
2155,033990200,citroen,HoneyDew,GPL44H
2156,045696686,toyota,DarkTurquoise,OJX969
2157,056270949,bmw,DarkOrange,TFG849
2158,051511739,mercedes,LightGray,GUA520
2159,017601900,mercedes,LimeGreen,PMM39D
2160,115878648,volkswagen,FloralWhite,JOA64P
2161,067798915,nissan,DarkViolet,FQL071
2162,112900807,peugeot,BlueViolet,R52685
2163,066606354,hyundai,Purple,MYB31U
2164,093959249,bmw,Green,JVI59K
2165,061399925,audi,SeaShell,RGT891
2166,110263627,volkswagen,LightCyan,AOJ807
2167,086217286,peugeot,MediumSlateBlue,AMB700
2168,093572532,bmw,Gray,MDY815
2169,096207723,kia,DarkSlateBlue,JJL353
2170,016880353,nissan,OliveDrab,JJQ032
2171,088940030,seat,Cornsilk,CZT355
2172,123416872,peugeot,Green,IYU58P
2173,082750307,audi,DarkGreen,ZYY47J
2174,021653559,bmw,RosyBrown,FLB296
2175,102048708,toyota,Bisque,MIJ015
2176,090372476,volvo,SlateGray,NFQ145
2177,037575825,volkswagen,Azure,JXK470
2178,061475399,citroen,Linen,ZHR31Y
2179,111358382,peugeot,DarkSlateGray,QVD293
2180,079966939,volvo,Turquoise,APN373
2181,115531532,volvo,MediumAquaMarine,ZAH340
2182,037745406,hyundai,Aqua,BFE565
2183,033997818,audi,DarkGray,R29556
2184,064921565,peugeot,Blue,T7344
2185,029004443,volkswagen,Orchid,KEF53Q
2186,084911788,volvo,Silver,BYN525
2187,128038491,audi,LimeGreen,RXT56L
2188,109599470,toyota,PeachPuff,R53660
2189,091187288,peugeot,SkyBlue,SZT213
2190,127907484,citroen,MediumTurquoise,ONC033
2191,021437461,nissan,Lavender,KKW78W
2192,107212018,volvo,Orange,VA3173
2193,083912238,citroen,Salmon,IQS33I
2194,044835684,bmw,Blue,ZCI198
2195,086594022,seat,White,VNT431
2196,012008265,ford,Crimson,T5779
2197,053884833,mercedes,RoyalBlue,R96443
2198,067306705,citroen,Green,XZP235
2199,083790366,nissan,OldLace,R41055
2200,016516520,kia,MediumSlateBlue,T0650
2201,052967463,renault,LightGreen,CZZ780
2202,105765790,hyundai,Ivory,IPN207
2203,078722873,toyota,Tan,VUA41X
2204,112309136,toyota,Turquoise,UTP035
2205,071516798,hyundai,DodgerBlue,ULE55C
2206,128198412,seat,Lime,YWE45H
2207,096684236,ford,Lime,IFL68K
2208,024706238,citroen,LightCoral,YCG975
2209,073908757,peugeot,Violet,TZF46H
2210,010727137,renault,Violet,R93400
2211,124534588,volvo,DarkOrchid,UBH89R
2212,073409942,nissan,Tomato,LFW065
2213,036998186,bmw,Fuchsia,AYU042
2214,085299645,peugeot,PowderBlue,T5170
2215,092028935,hyundai,MediumBlue,YLQ074
2216,068939139,ford,GreenYellow,UTQ74R
2217,017112402,nissan,DarkSeaGreen,CAO68M
2218,040740809,mercedes,DarkGray,NJE10P
2219,115047754,citroen,FireBrick,QQT55B
2220,044943990,citroen,Bisque,YSV546
2221,088519830,audi,FloralWhite,GCA63W
2222,112808284,peugeot,Gold,ABG316
2223,059128836,bmw,MediumTurquoise,QEP539
2224,074653454,seat,YellowGreen,DPJ720
2225,047922963,citroen,Indigo,SRN211
2226,063949056,kia,Orchid,RAC207
2227,061515071,bmw,ForestGreen,VKU45T
2228,037132475,nissan,Pink,HVD66S
2229,029585483,citroen,Gray,CVY102
2230,116571258,volvo,DarkCyan,JAQ875
2231,121165743,ford,Blue,PVC29M
2232,100208401,bmw,SaddleBrown,EJH935
2233,129687922,ford,DimGray,OJF640
2234,109360405,toyota,LawnGreen,WWI00B
2235,059155100,citroen,ForestGreen,CEJ808
2236,065204498,audi,DarkSalmon,HHJ05U
2237,060893707,toyota,Pink,ZHL037
2238,116711241,kia,Fuchsia,LAM280
2239,041107098,volkswagen,Sienna,GQZ214
2240,125998440,audi,Fuchsia,JZM17H
2241,040795786,peugeot,LightSalmon,FAE26V
2242,034895524,citroen,Orchid,XXA310
2243,056503894,kia,Coral,T4947
2244,054896079,seat,Chartreuse,UGJ993
2245,110560977,volvo,FloralWhite,RUO85A
2246,102650125,citroen,GoldenRod,KTS321
2247,065931334,mercedes,Fuchsia,GQF961
2248,125883050,citroen,LightSeaGreen,JDJ606
2249,127121354,hyundai,MediumTurquoise,CDR967
2250,095630647,nissan,Wheat,UWF25F
2251,099913755,renault,Wheat,ZYH51R
2252,090228627,bmw,NavajoWhite,AIN854
2253,035491846,volkswagen,DarkCyan,PIT647
2254,072345162,renault,SeaGreen,NZU33U
2255,055161130,hyundai,LightSlateGray,TVH853
2256,036848427,audi,SlateGray,JPX651
2257,081792340,bmw,SeaShell,MJN048
2258,123308854,ford,Moccasin,WBU355
2259,116695192,audi,CadetBlue,OXO693
2260,070904262,kia,LavenderBlush,HPD562
2261,120123469,peugeot,Navy,NUH367
2262,092857973,nissan,DarkOrchid,VCS612
2263,127125567,kia,DarkGray,KQR788
2264,058791565,citroen,YellowGreen,EPP76O
2265,116400293,citroen,LightSteelBlue,YUL37Y
2266,051324353,citroen,Peru,YPX74J
2267,104387182,toyota,DarkSalmon,CNQ62A
2268,015673354,kia,DarkSeaGreen,TSP836
2269,096983982,hyundai,PaleGreen,NFS110
2270,085303492,nissan,Pink,TOM98D
2271,023244005,hyundai,Lavender,BHK25F
2272,096704433,volkswagen,LightGray,GKS539
2273,029673845,nissan,DarkOrchid,HMG489
2274,126008821,toyota,Khaki,LOY03H
2275,083442436,audi,Olive,TZA613
2276,029663745,ford,Linen,HHK642
2277,056920862,renault,MediumTurquoise,QOC31E
2278,024159429,bmw,MediumTurquoise,ELF45A
2279,120187049,volkswagen,Ivory,MXV15I
2280,077426837,bmw,Blue,XEQ294
2281,074472745,renault,LightYellow,IQC105
2282,029668737,nissan,DarkRed,WZO230
2283,125521943,hyundai,Gainsboro,OAW96R
2284,010491065,toyota,Brown,KDF846
2285,089035122,mercedes,DarkOrange,EWW639
2286,125709008,hyundai,PaleGreen,TTH314
2287,025668511,volvo,DarkOrange,NIV357
2288,094784471,peugeot,BlanchedAlmond,KOY386
2289,039764618,nissan,Blue,AUK941
2290,035262457,volkswagen,DarkSlateBlue,CXG646
2291,069654743,citroen,MediumPurple,TUO805
2292,025090422,seat,PaleVioletRed,OBV847
2293,073825539,seat,GreenYellow,MBW737
2294,088304867,audi,ForestGreen,PXK966
2295,051639860,audi,Cornsilk,IGN881
2296,029019878,citroen,Coral,GWS945
2297,095129721,bmw,SandyBrown,RCQ495
2298,017604033,audi,Gray,S94881
2299,106708507,seat,FloralWhite,HRH90X
2300,032007000,volvo,Cyan,XVG626
2301,022179553,citroen,PeachPuff,QVG921
2302,090146547,mercedes,DarkKhaki,PIB841
2303,038452390,volkswagen,SkyBlue,QNC611
2304,124141492,nissan,Olive,KJF790
2305,118074711,volvo,Plum,IJP68Q
2306,051987473,mercedes,Gold,QNQ965
2307,085425998,audi,Ivory,S57009
2308,032890741,hyundai,LavenderBlush,WSL80Q
2309,018441169,seat,SeaShell,USJ609
2310,117984381,toyota,DarkOrchid,GWV739
2311,055515045,toyota,PaleVioletRed,ZKT14S
2312,053851303,bmw,Tan,RMU89U
2313,075970505,ford,MediumSpringGreen,HUD35N
2314,089498769,bmw,Beige,OEB10W
2315,060904492,ford,Aqua,NST392
2316,118793225,toyota,SeaGreen,HYX37L
2317,076778913,nissan,LimeGreen,JYQ979
2318,101830218,nissan,Pink,KXX006
2319,113682360,bmw,Magenta,GSV354
2320,096384099,volvo,LightYellow,VGL79Y
2321,066186926,hyundai,SlateBlue,SAO80E
2322,047176829,nissan,AliceBlue,GAT080
2323,075260516,hyundai,MediumSlateBlue,IXY874
2324,027053438,bmw,Chartreuse,VAT014
2325,078252987,volvo,Navy,NZK725
2326,053927266,toyota,Aqua,CTE586
2327,042753535,volkswagen,Cyan,MFQ885
2328,034110199,citroen,LightSkyBlue,JIC561
2329,078196357,peugeot,GreenYellow,GSE220
2330,023351587,citroen,Magenta,QAZ971
2331,054153291,ford,LightSteelBlue,ICI378
2332,106917709,volvo,Tomato,PLU543
2333,044708973,volvo,Gray,HJN794
2334,113290985,peugeot,Fuchsia,WPB745
2335,074305414,peugeot,DeepPink,RNU09P
2336,061756720,nissan,LimeGreen,QZL382
2337,107441928,volvo,Yellow,EUR557
2338,126353071,nissan,DarkGreen,GGZ21F
2339,073788362,bmw,Tan,HUZ028
2340,083795646,hyundai,Ivory,IHQ393
2341,036227200,renault,Red,TCB18C
2342,120188666,bmw,MistyRose,SRS84Q
2343,058458578,bmw,MidnightBlue,UTB525
2344,016579570,nissan,Navy,NLP463
2345,074670291,mercedes,GhostWhite,VNJ002
2346,042559616,volkswagen,OliveDrab,WMF245
2347,021573082,mercedes,LightSlateGray,XCT084
2348,058994304,bmw,DarkKhaki,OAX46M
2349,015342148,ford,LightGray,KPJ44Z
2350,021340875,kia,DarkMagenta,TJJ41C
2351,080605470,audi,DarkGreen,WCZ40T
2352,049814972,audi,DarkSlateGray,LPV149
2353,054875317,citroen,DarkGoldenRod,R14573
2354,112228877,kia,Navy,FHR058
2355,118275950,seat,Coral,SQL814
2356,062913106,kia,BlueViolet,VHJ39C
2357,024837851,volkswagen,LimeGreen,R06013
2358,033076328,citroen,Pink,BXB423
2359,111902563,nissan,BlanchedAlmond,VVX032
2360,051078078,bmw,Cornsilk,OOY604
2361,077772374,mercedes,DeepSkyBlue,NFU96I
2362,079826105,toyota,PeachPuff,S17007
2363,014651759,nissan,MediumSpringGreen,FCB75K
2364,084482482,seat,DarkGreen,IMH774
2365,099759582,renault,LightGoldenRodYellow,BGH817
2366,089564392,citroen,LightCoral,BWX082
2367,056096987,kia,DeepPink,DYG809
2368,064449160,toyota,OldLace,PYN340
2369,036082128,nissan,DarkGoldenRod,RGC731
2370,057813826,audi,RosyBrown,YMM969
2371,109311920,peugeot,Orchid,T5915
2372,028797900,nissan,MediumAquaMarine,SY7792
2373,125224321,volvo,SeaShell,ZDQ34L
2374,128821161,seat,Lime,NSH637
2375,116071716,seat,NavajoWhite,TJO331
2376,103536277,peugeot,MediumAquaMarine,S09490
2377,049469424,ford,Coral,LST69G
2378,048153773,peugeot,BlanchedAlmond,CTP422
2379,087033605,toyota,MistyRose,FAO109
2380,093398509,ford,Chocolate,QLD93W
2381,116476560,peugeot,LightSteelBlue,CWD10W
2382,069367959,hyundai,LimeGreen,R06820
2383,042823685,peugeot,MediumVioletRed,XSH35K
2384,046247474,peugeot,OliveDrab,ZMK832
2385,089029112,audi,DarkSalmon,TBM033
2386,041311965,seat,HotPink,RIR192
2387,092146943,volvo,Snow,SOQ182
2388,044474346,kia,LightSteelBlue,BDM184
2389,030904781,kia,Coral,R03444
2390,124836325,citroen,Tan,GXG10N
2391,116873613,volvo,Tan,CSF127
2392,121950851,hyundai,Thistle,VYH59O
2393,092207251,audi,SeaShell,QVZ476
2394,013499365,bmw,Gray,CDW638
2395,098807778,bmw,Cyan,JXY42O
2396,112773212,toyota,Lavender,HHV404
2397,103168577,hyundai,Aqua,S63910
2398,118489403,nissan,MediumBlue,XQG147
2399,074305252,audi,MediumBlue,S27953
2400,124311837,hyundai,Lavender,XBD67Y
2401,037791191,nissan,BurlyWood,QZM740
2402,058247336,bmw,Cornsilk,HGS120
2403,097825955,volvo,CadetBlue,SXC19P
2404,089229530,kia,Olive,WFL245
2405,071965637,audi,OldLace,VJP97K
2406,038222669,kia,Cyan,BZR150
2407,110489294,volvo,OrangeRed,AIF604
2408,067965256,nissan,NavajoWhite,PXA103
2409,125410928,seat,MediumOrchid,UTK342
2410,014953525,bmw,OldLace,EKU23K
2411,046122023,citroen,MediumAquaMarine,CYU562
2412,037621384,seat,FloralWhite,URV93F
2413,127527217,renault,MediumBlue,JNM25J
2414,128578281,nissan,Lavender,LIU647
2415,075788069,hyundai,LightSeaGreen,SRZ165
2416,080565031,peugeot,Orchid,SIR943
2417,123361914,bmw,LightSlateGray,UBQ118
2418,026416937,renault,Yellow,ZCK787
2419,018285011,hyundai,OliveDrab,S67754
2420,026385550,toyota,MediumTurquoise,IUG353
2421,111978474,seat,FloralWhite,MIZ676
2422,015291503,audi,HoneyDew,RIA021
2423,119183494,hyundai,Aquamarine,LQA191
2424,082116200,audi,WhiteSmoke,HCE002
2425,067276877,citroen,DarkSlateBlue,QUO066
2426,016132247,nissan,White,ZGN037
2427,031304487,hyundai,PapayaWhip,PRM30T
2428,116473149,ford,Coral,CZY947
2429,032460977,renault,DarkOliveGreen,RNN117
2430,101088840,hyundai,Gold,XOW893
2431,047126688,volvo,CornflowerBlue,RBD364
2432,096972948,seat,SeaGreen,T7492
2433,097177946,toyota,Chocolate,T6681
2434,065035557,ford,Olive,SRT130
2435,012668401,volvo,BurlyWood,ATP636
2436,045842249,hyundai,GoldenRod,BVK139
2437,085642182,renault,PapayaWhip,FPJ81J
2438,105637873,hyundai,RoyalBlue,FKT870
